session_id,correct Q1,correct Q2,correct Q3,correct Q4,correct Q5,correct Q6,correct Q7,correct Q8,correct Q9,correct Q10,correct Q11,correct Q12,correct Q13,correct Q14,correct Q15,correct Q16,correct Q17,correct Q18
21090111491689760_q1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
21090111505280292_q1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
21090111581717684_q1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
21090112082309640_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
21090112101146884_q1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1
21090112133260990_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1
21090112305885464_q1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
21090112312921384_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
21090112360914250_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
21090113103033496_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090113113259890_q1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
21090113120805172_q1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
21090113130541724_q1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
21090113133801830_q1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1
21090113150369120_q1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
21090113161349270_q1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
21090113162039070_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090113215059030_q1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
21090113240957840_q1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
21090113311864588_q1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1
21090113313097260_q1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
21090113343110532_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1
21090113391720720_q1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
21090113441122440_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090113441491452_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21090113532943348_q1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
21090113535911576_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090113585395336_q1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1
21090114014911556_q1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
21090114040288204_q1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
21090114040600470_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21090114043604390_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
21090114060640372_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090114185753560_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090114411832710_q1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1
21090114525191756_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090114585169770_q1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
21090115000900410_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
21090115050686420_q1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
21090115094000000_q1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1
21090115114119396_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1
21090115162701604_q1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1
21090115241460310_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
21090115292079236_q1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
21090115355249310_q1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
21090115422440736_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
21090115431708550_q1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1
21090115463464228_q1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
21090115503673190_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
21090115510414290_q1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1
21090115515731364_q1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
21090116001165030_q1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
21090116075342470_q1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
21090116212649376_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
21090116220446564_q1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
21090116223057140_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
21090116320079280_q1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
21090116353639296_q1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1
21090116362776120_q1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
21090116385264388_q1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
21090116530013804_q1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1
21090116551982668_q1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
21090117023103892_q1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
21090117184466044_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
21090117194204600_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
21090117275276176_q1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
21090117302093936_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
21090117372960800_q1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
21090117501550052_q1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1
21090117571862056_q1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
21090117590120104_q1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
21090118262818640_q1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
21090118274862096_q1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1
21090118463075704_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
21090118551215720_q1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1
21090118553656236_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090118592618490_q1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1
21090119041243864_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090119202841068_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21090119400701204_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
21090119461741228_q1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21090119510089360_q1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
21090119521645960_q1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21090120012671696_q1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
21090120122627080_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
21090120245961836_q1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
21090120250383744_q1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
21090120252603264_q1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
21090120262229716_q1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
21090120522664932_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090120553707376_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
21090121003523264_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
21090121101402580_q1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21090121105284664_q1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
21090121252837370_q1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
21090207050867936_q1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
21090207350372028_q1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
21090207385494670_q1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
21090207402737936_q1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1
21090207533519370_q1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1
21090207584673416_q1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1
21090208042796572_q1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1
21090208130909892_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
21090208165267388_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
21090208183606936_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090208201079096_q1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
21090208282100416_q1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21090208310027492_q1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090208343514090_q1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1
21090208362426210_q1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
21090208375798416_q1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
21090208390295068_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
21090208490745548_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090208552347020_q1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1
21090209030445890_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
21090209091189600_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
21090209104796370_q1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
21090209151613220_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090209180787416_q1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
21090209451862990_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
21090209482299530_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090209574910670_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
21090210010081590_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21090210010305056_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21090210065804496_q1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
21090210090718988_q1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
21090210142857264_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
21090210201060216_q1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1
21090210213485536_q1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
21090210232984696_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
21090210262178856_q1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
21090210372978830_q1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
21090210381598510_q1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
21090210382001984_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
21090210405502360_q1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
21090210412175708_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
21090210485120492_q1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1
21090210502325530_q1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
21090210590383016_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090211105908772_q1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1
21090211124928910_q1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
21090211131976470_q1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
21090211164208064_q1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
21090211175694490_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21090211184857720_q1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
21090211302238890_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
21090211474088080_q1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0
21090211554027056_q1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
21090211555281276_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21090211593137572_q1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1
21090212033303252_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090212035856070_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
21090212071420270_q1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21090212162839344_q1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
21090212255046110_q1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
21090212272691116_q1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1
21090212300277060_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
21090212491201668_q1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
21090212555458370_q1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
21090213011237092_q1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1
21090213044188370_q1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
21090213095446530_q1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1
21090213102506930_q1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1
21090213122221224_q1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
21090213180777600_q1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
21090213210649508_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090213282044960_q1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1
21090213350333748_q1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21090213364891680_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
21090213413964170_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090213435917292_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
21090213462787964_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
21090213491636244_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090213492190870_q1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
21090213541048976_q1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1
21090214040582824_q1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1
21090214040888144_q1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
21090214060863624_q1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1
21090214093611720_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
21090214342298716_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
21090214364221290_q1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1
21090214492646544_q1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
21090215091538736_q1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1
21090215115110956_q1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
21090215125091696_q1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
21090215125289390_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21090215145485284_q1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1
21090215240571360_q1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
21090215301130812_q1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
21090215492551996_q1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
21090215534115916_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
21090215564893280_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21090215581206740_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
21090216173948184_q1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
21090216221268864_q1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
21090216223560010_q1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
21090216224541868_q1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
21090216233041716_q1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
21090216385065908_q1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1
21090216404467216_q1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
21090216423793240_q1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
21090216441448460_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090216461118290_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
21090216480487160_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090216510724172_q1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
21090216565033456_q1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
21090217022727060_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21090217151248550_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
21090217201733280_q1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
21090217281247544_q1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
21090217281805956_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
21090217331068590_q1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
21090217350153372_q1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1
21090217473436324_q1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
21090217501715580_q1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21090217551658744_q1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
21090218060700200_q1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1
21090218080078950_q1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1
21090218120082810_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
21090218175774080_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
21090218181325590_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090218292335268_q1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1
21090218305797068_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
21090218313064436_q1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
21090218430471810_q1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
21090218434959204_q1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
21090219021990184_q1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
21090219120615480_q1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
21090219142335452_q1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
21090219242273340_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21090219262049536_q1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
21090219282650940_q1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
21090219384605920_q1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
21090219445243616_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1
21090219461133896_q1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
21090219532133172_q1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1
21090220155182270_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
21090220265902280_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21090220383714388_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21090220534828196_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090221044000024_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
21090221594059196_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
21090305562267548_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
21090307292609224_q1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21090308123884464_q1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21090308285082770_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
21090308345652256_q1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
21090308411132140_q1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
21090308423835796_q1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1
21090309060943708_q1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
21090309084469770_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21090309125583760_q1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1
21090309260842590_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090309374118256_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21090309385930430_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090309405095530_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
21090309430404450_q1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1
21090309480001180_q1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
21090309482564584_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
21090309525644156_q1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
21090309544385196_q1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
21090309594478960_q1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
21090310031612144_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
21090310103446748_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
21090310244680720_q1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
21090310250529356_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
21090310263641044_q1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1
21090310441835330_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21090310450279188_q1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
21090310583819304_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
21090311014049052_q1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
21090311054562836_q1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
21090311090870428_q1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
21090311115251904_q1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
21090311322306420_q1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
21090311332051948_q1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1
21090311412983300_q1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1
21090311433071344_q1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1
21090311442191564_q1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
21090311524093130_q1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
21090311545988060_q1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
21090312042677132_q1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
21090312050068044_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
21090312162735204_q1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
21090312170618844_q1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
21090312274037524_q1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
21090312295415160_q1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1
21090312333724590_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21090312355571604_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090312381815560_q1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1
21090312390685224_q1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
21090312514233336_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21090313042962092_q1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1
21090313132166348_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1
21090313173596184_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
21090313261488770_q1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
21090313282050852_q1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
21090313331354150_q1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
21090313352463652_q1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
21090313353716584_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
21090313431191970_q1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
